,review,vote
1483,"August 27, 2022, I came and checked in with the host at 8:06 pm because I had my reservation for a party of 4. Host told us there was 2 party ahead and then us. We waited for 55 minutes, host came out 7 times and called many groups come in. There was groups of 6 or 7 and also 2 and 3. We  were confused and wanted to confirm with the host. The first time, she told us if we did check in, so we just wait and didn't let us know the estimate time. I disagreed with her and asked her again, and also confronted her why she did skip us. What I got was her impolite ignorance. When getting the table, we ordered the drinks right away, but they take 34 minutes to bring our drinks to the table. I told one of them that I want to talk to manager, but they ask a server came and talk to me, which I figured out after I ask another guy.Really dissatisfied about the customer service and will not go back here again.",5.0
1484,"Bim, we take reservations seriously and are disappointed to learn of your wait time. We take your 1-star rating seriously and are eager to connect with you so we can take the steps to earn your complete satisfaction. At your convenience, please email feedback@fogo.com with your contact information and availability. Best. ",5.0
1485,"Good food, Daasha was one of our  servers, she was great! Very attentive & helpful. She communicated with us when things would take a little longer which was much appreciated! Would recommend specially if she gets to be your server.",5.0
1486,"All I can say is WOW, everyone here from start to finish was amazing. I have been to many different Fogos but this visit has been my best to date. The meat service was great as usual however the real highlight was the customer service. I would like to commend three particular individuals, our two servers Kelly and Hector. These wonderful gentlemen did everything in their power to make sure we were taken care of. We also had one of the chefs Michael make multiple stops to our table just to ensure that we were getting everything we wanted. Highly recommend asking for one of these individuals when you visit here. Would highly recommend a stop in here.",3.0
1487,"My company had an absolutely wonderful experience today with our Christmas holiday party. We reserved a private room and we had the most amazing server. Jacob was attentive and so friendly. We never had to go looking for him and he managed to make an entire company feel individually attended to. The gaucho chefs kept the meats flowing, and our entire party left happy. Will be booking again next year.",1.0
1488,"As a food critic, I've heard of this place being a great place to experience. I brought a colleague with me to get their intake on this visit as well. We've reviewed places all over including Japan. In the beginning we got seated fairly quick which was great. Once we were taken to our table a gentleman with a lot of hair came to us and introduced himself as our waiter and that he would be taking care of us and then asked us if this was our first time dining in with them, we stated yes this is our first time. He gave us a menu and walked away. Puzzled on what we need to do next since we got no explanation on their specific process. We patiently waited for him to return. Once he returned we asked how this works he then explained the salad bar and the meats that will be coming out constantly, said he will be back for our drink order then walked away. As we waited, about 25-30 mins for him to come back and take our drink order and figure out what we need to do next we decided to just head to the salad bar. Once we got back we continued to wait for him to return back. A table next to us got seated after us and had already had their drinks and side dishes. Puzzled and confused we did not understand why our server never returned. Fortunately, the server at the next table noticed we had just been sitting there and she came up to us and asked if we have been helped at all. We stated and pointed out the guy who said he was going to take care of us. She kindly asked us what we would like to drink. She kept checking in on us and brought us out the sides we never got. After being neglected for a while SYLVIA is the one who catered to us and made our experience turn around. She made us laugh and brought us out anything we requested. If it was not for Sylvia I think we would of left more upset than we did tonight. Her service was outstanding and because of people like her is the reason that will bring customers back and keep them satisfied. The food... to be honest lacked flavor. A lot of the meats that came out was dry. The steak that came out was extremely red and was not cooked. The only meat that came out to our table was sirloin, that came to us about 7 times extremely red and bloody . Pork sausage that came to us about 5 times most times looked burnt and black. Parmesan chicken that came out once was not too bad. More tender with a strong Parmesan flavor. We had pork ribs come out once and let me tell you my rib was just bone! It had no meat and look so dry. We had a chicken leg come out that was dry and tough to eat. It had no flavor whatsoever. I was extremely disappointed in the flavor of everything that came out (out of what we got). We had to request bacon wrapped steak and chicken to come out. They were a little better but also tasted a bit sweet from the bacon. Definitely not enough seasoning to make it pop. The one thing I honestly enjoyed was the cinnamon pineapple. You cant really mess that up but that had the most flavor out of this whole experience. The mash potatoes were very watery and running but actually had a great flavor. The atmosphere of the restaurant was crowded. The tables are way too close to each other. You can barely walk around to get anywhere. The workers do not wait for any customers to go first. They will cut you off and make you wait to pass. When it is busy I understand but customer service should be priority. The bathrooms were somewhat clean but you can tell it was not constantly maintained throughout this experience. Would I recommend this restaurant to others, I would not and would recommend another Brazilian restaurant in Southern California for them to try. Honestly, Texas De Brazil we had an outstanding experience and food was incredibly tasty. Lots of flavor and tremendous customer service. Again, I would like to shoutout Sylvia for actually caring and taking care of us through this experience. I gave three stars only because Sylvia, If it was not for her I would have rated no stars. She deserves the 5 stars!",4.0
1489,"Valerie, we appreciate you taking a moment to share your honest review with us. Serving nothing short of exceptional service and delicious meals is exactly what we aim for during each visit. It's disappointing you feel otherwise about your meal, and would love to speak further, as this allows us the chance to improve. At your convenience, kindly send an email to feedback@fogo.com with your phone number and availability. Thank you. ",4.5
1490,"Reservations mean nothing here. Waited more than an hour to be seated despite having a reservation. The staff seating people kept telling people walking in the door that the seating will be a ""few mins"". If someone asked how long, they would say ""20 mins"". By being honest they would have lost business so they kept people hanging for over an hour even with reservations!! The restaurant was packed. Tables so close to each other and crammed. Moving about the restaurant is tough.  Asked waiter for the ""Malagetta Pepper Sauce"" and 30 mins later, he came back with something that was not what I asked for. When I said this is not what I am looking for, he went to look in the kitchen again and said he couldn't find it. No reputable Brazilian place is out of the ""Malagetta Pepper"". Replenishment of sides took 20 mins. Also, two wait staff started screaming at each other right behind us. No manager was in sight to stop the argument in a tightly packed restaurant. Beyond unprofessional. Buffet sections were messy with spilled rice or beans not cleaned up. Fogo de Chão in other cities is considered an upscale restaurant with great ambiance but not so in San Diego. Do not recommend.",4.0
1491,"Rupal, we take reservations seriously, and truly apologize for any inconvenience caused. It's important to us to provide our guests with positive experiences, and we will be sure to review this with our team. Kindly send an email to feedback@fogo.com with your phone number and availability in order to discuss this directly. Thank you. ",4.0
1492,Gave them a second chance without telling them I was coming in  to get their true service experience and it was great. Everyone was engaged and most importantly the food was great also!,4.0
1493,"Ive been here several times before but now it looks like service has taken a big time hit. Bad overall service even after i took the time to reserve a table. Waiter maybe came to check on us twice and had  to constantly wave my hands in the air to get their attention and that only worked once. Asked for the manager so the lady came over didn't own up to anything and just said ""we'll take care of it"" and just walked away. Bad service and mediocre food and we even lost our appetite after waiting so long for our damned food.",0.0
1494,I wish I could give ZERO stars!! we had a reservation & got there early still waited and hour and a half. We left are coaster on green and kept getting passed up by all the meats servers.. we literally only got served twice and when I tried to get there attention they kept walking.. when my husband complained to the  waitress she made a smart remark.. some of the meat had no taste and was like rubber.. I won't go back and I'm gonna make sure I tell everyone I know about the terrible service!,4.0
1495,"Latoya, reservations are important to us, as we never want to keep our guests waiting.  Please know we take your comments seriously, and we will be addressing this matter with our team. We ask that you kindly email feedback@fogo.com with your contact information and availability. Best. ",5.0
1496,Great atmosphere and top notch food !  The wait staff was friendly and made the experience a very pleasant one.,1.0
1497,"We strive to serve excellent meals and it is wonderful to hear that our staff made your experience great, Ian! Your support means a lot to us and we hope you visit again! ",1.0
1498,"Everybody was very nice. But Jose was the person that most payed attention to us. Even though he wasn't our waiter he's the one that got our drink order, brought us the sharing plates for our table and got our requests. If it wasn't for him the experience would have been 0 stars",5.0
1499,"Made a reservation onsite for two hours later (earliest available). We were seated 50 minutes before the estimated time and had a great time hanging out at a table in the bar while we waited. Once seated, staff was friendly and quick to bring our requested meats and kept them coming. Overall great service.",5.0
1500,"Was there a while back and sat in the bar for happy hour.  A very pleasant experience.  The bartender/server, Angel, was exactly that, taking time to explain the menu and the various Brazilian traditions as well as serving us customizations to the featured (and delicious) house cocktails.Everything we tried, from the Empanadas to the skewers to the full market table experience was terrific.  Only minor complaint was that the signage on the plethora of dishes along the market table was poorly arranged or missing.  While some items are obvious, others are, ""what is that?"".  Safety tip:  those tiny little red peppers will burn your face off.  Somewhere between a habanero and a Scottish bonnet.  There was no sign, only regret.Also (and no fault of Fogo de Chão), the gaslamp is a filthy sh**hole.  It looks like Los Angeles or San Francisco.  Parking is challenging and expensive and you wonder whether your car will be there when you go to leave.",5.0
1501,"Awful service, after trying to checking in with a reservation the host told us we had to wait from 30-45 minutes. Host barely acknowledged us. We were one of 10 people who had reservations. We decided to wait but unsurprisingly we never got a text or call as host stated.",4.0
1502,"We never want our guests to receive such service, Katherine, as providing attentive and friendly care is our goal. We want to make this right, so when you can, please send your phone number and availability to feedback@fogo.com. Best. ",1.0
1503,An upscale steak house with a variety of cuts of meat along with an open salad bar. You order the different cuts of meat by utilizing an indicator of one side red to stop the meats to be served and green to serve the cuts of meats.  It was good food but needs work on uniformity of professionalism based on the cost of eating at this site.,4.0
1504,Had a reservation at 730. They called and moved it to 830. No big deal cause we had a party of 12. Got there and they now said 9. Then was told they gave our table away. We were early so no reason to give the table away. Manager said he was sorry and would pick up our drinks and appetizers from the bar. Problem was we couldn't get service at the bar.  Sat for over an hour with no drink or food. Avoid this place like the plague.  Bad service...bad management and honestly they could care less about the customer. It is all about volume with this place. Much better places in Gas lamp to eat then this dump.  Lastly someone in our party ordered the fish. They fail to bring it out. When we told them about they brought it out raw and said that the kitchen was running late. Would have believed it but it was already 1030 and they were officially closed. Would not recommend and again. Go somewhere else when in Gaslamp.,1.0
1505,"Jeff, we truly apologize for the mishap regarding your reservation times, as we never want to inconvenience our guests. We care very much about our guest's satisfaction and what you mention will not be taken lightly as we address this with our team. It's our hope to have another opportunity to make things right. Kindly send us a direct message with your contact information and availability to feedback@fogo.com. Thank you. ",3.0
1506,"I have visited this restaurant a few times and always had a positive experience but this particular night wasn't not great. We were seated around 7:20pm and waited another 10 mins or so to be helped. After our dinner was over, we had a total of 5 slices of meat, 1 mashed potato, and 2 cheese bread. We filled ourselves up on appetizers with the lack of meat being provided. It was extremely disappointing because we're not paying 65$ a person just to get 5 SLICES of meat and appetizers the whole time. On top of that, it was our anniversary dinner and we wanted it to be a special night but instead we left with a $190 check and nearly empty stomachs. Don't know if we will return again. Rather spend our money on a steak house that we know will get us full with our moneys worth. No to mention, servers who will actually acknowledge our presence and be organized enough to know which customers have been there vs which customers have just gotten there.",4.0
1507,"We want our guests to have a top-notch visit every time they dine at Fogo de Chão, so we are saddened this was not the case.  We'd like to address your concerns in hopes of restoring your confidence. At your convenience, please send an email to feedback@fogo.com with your phone number and availability. Thank you, and we look forward to connecting. ",4.5
1508,"I visited this location on December 4, 2021 and had the absolute worst experience of my life. I made reservations for a party of 5 two weeks in advance for 7:30pm due to it being my fiancé's birthday- I got to the location early and checked in. The hostess said we will be seated in a moment and i continued to sit in the bar area with my full party until 8:05pm, not a single person informed me that they were running behind or that they were going to need additional time to seat my party which would have been fine. After being seated a waitress greeted us named Elsa and brought out waters for the table- we turned all of our cards green and waited. My table waited over 20 minutes before we had to ask wait staff from a different section on why we weren't being served any meat, he informed us that another table had just said the same thing and we are now on a ""priority list"". That issue was cleared up but the meat being served was no cooked well- it was very dry and lots of well done pieces being served of higher quality meats which was unexpected. Eventually we had a request for a specific meat and asked the closest waitress nearby who then said ""sure"" with the blankest face and rolled her eyes at my entire table. My entire party of five was taken aback with that response because the request was extremely nice and it was very simple- just chicken. I then asked our original waitress Elsa what he name was because that was very unprofessional and rude and my experience was already deteriorating. She informed me that her name was Annamarie and I continued on with the dinner. One guest at my table informed me that every time Annamarie walked around the dining area she stared at me and rolled her eyes, at first i didn't believe it but every time I looked up she was staring at me giving the rudest look! I have never experienced wait staff treat me this way in my entire life, it was like I was being targeted. Annamarie walked around the entire dining floor asking every table if they were doing okay and excluded ours intentionally. On top of this every one at my table had mixed drinks that through this dinner kept getting more watered down and longer to retrieve from the bar. I eventually asked for a manager from a waiter named Bob- who was honestly heaven sent and the nicest person I encountered all night. He sent over the customer service manager named Veronika who informed me that she had no excuses for the service being this way and she would later ""speak to Annamarie in her office tonight"" which honestly made me feel my concerns were unheard and I was not taken seriously with the issue at hand. After that conversation Veronika left and said she would take care of our tab and she would be right back. We wait for a bit and then Annamarie of all people walks up to our table and asks if we need the bill. I inform her that Veronika is helping us and she goes on to state ""I don't even know who that is"". Literally how embarrassing is this experience now! I have never been treated this way and especially at a ""high end"" restaurant. Veronika came back with the tab taken care of and a gift card for the table. Honestly would never return to this location, I have visited the Atlanta location with a much much better experience. With all of this being said it was my fiancé's birthday and it was never acknowledged and I wish I would have book reservations at STK steakhouse down the street.",4.0
1509,"Our team is concerned to read these details, Dixie, as your fiancé's birthday should have been celebrated in the best way. We'd appreciate the chance to discuss this personally in hopes of making this right, so when you are able, kindly provide your phone number and the best time to reach you in an email to feedback@fogo.com. Thank you. ",0.0
1510,"Good food, staff was awesome.  Only gripe was that we didn't get any of the bone in rib-eye.  Saw it pass by, but they never stopped at our table.  That was the one thing that I really wanted to try on the menu.  I asked and they said they would try, but I assume it just ran out before it got to our table.  Angel, one of the guys carrying the skewers around was awesome and really personable.",4.0
1511,"The service here is terrible! We've had Fogo at other locations around the country and the front of house host staff at this one was some of the worst service I've had anywhere. We had an 8:00 dinner reservation for our daughters college graduation party and weren't seated until 9:00. And that was after complaining 3 separate times. And on top of that, the staff was completely rude and non apologetic whatsoever. Once seated, the food was slow, but good. After an $850 bill with such a horrible experience, I would not recommend this location. Save your money and go somewhere where they take pride in service. 3 stars for the food, 0 for the service. Train your staff, Fogo.",1.0
1512,"We are disappointed to hear of the service you received, Joel, as providing excellent service is always our goal. We will review this with our team, and we hope you'll consider giving us another chance to better serve you in the future, as your satisfaction is important to us. Kindly reach out to feedback@fogo.com with your contact information and availability to address this in more detail. Thank you. ",4.0
1513,"Our host Freddy was so good at making sure our evening was special and a memorable  night. He did just that. My folks our guests for Chicago were very impressed with the fine service, food and hospitality. Thank you so much for a wonderful  evening. Freddy yes your desert suggestions make smiles on the faces our our guests!  When in San Diego I'll be back!",3.0
1514,"This was one of the best birthday dinners ever (thanks, bestie)!  I kept hearing about how awesome the one in Los Angeles is, and finally got to try this one. WOW. Didn't even realise it was an all you can inhale Brazilian experience! And inhale we did. We had never been before, so they explained to us how it worked. You go and fill up your plates with luxurious salads, sides, breads, bacon, pickles, veggies, then come back to the table where you have a green (yes, gimme) card that you can flip over to a no (stop, I'm chewing) card. When it's green, the servers with meat platters will come to you and slice off whatever is in circulation: chicken, lamb, steak. You get to choose how you want your meat done and they'll cut from the appropriate section. Flip your card to red and they won't disturb your it. It's just... wow. It was all so delicious. They also bring you Brazilian garlic bread and cheese bread.It was about $120 for two of us and they have us a coupon for a free lunch visit to use within 3 months. Totally going back ... maybe in LA or San Jose to mix things up. We parked several blocks up the street to get exercise on purpose... it was not cheap. Highly recommend this place.",5.0
1515,"Let me first start with the staff, very informative, accommodating and attentive. The food was flavorful, cooked to perfection and a nice selection. Now for the reason for the review. VERONICA!!!!! One of the bartenders here recommended the best passion fruit drink ever, one of her personal favorites and It didn't disappoint!!!!",5.0
1516,"Delicious !!!!! Service was awesome!! The front hostess loraine we think her name was, was so helpful when we called  on our way. Also Diego was the best! He kept coming around and explaining what meats he was bringing us. He was so nice and accommodating. First time there and can't wait to come back! Lots of servers came by to make sure we were ok and if we needed anything. Great service.",5.0
1517,"If you want a full belly, this is the spot. There is no competition when it comes to quantity. Quality is great too. I love this place!",5.0
1518,"Thank you for your stellar recommendation, Benthere! Providing quality experiences is always our priority. Please visit again soon, as we are always eager to serve you! ",5.0
1519,"As a Brazilian, I've been to many steakhouses and the San Diego Fogo de Chão is by far the best one. The food is amazing, all the cuts are delicious and the salad table is full of great options.  The staff is incredibly kind. It made us feel like we were in a steakhouse in Brazil. The Brazilian staff was all so welcoming specially FRACIS and JOSÉ who went out of their way to make us feel at home and have an amazing experience! Definitely coming back many times and would highly recommend!",5.0
1520,Can't say enough about this place. Pace yourself. It's all so yummy. Even when you are full and can't have anymore make sure to try the grilled pineapple.,5.0
1521,"I've come to this location a few times now and I have to say, I love this place. I like that I can walking in with jeans and not feel underdressed but still like I'm at a decent restaurant. For those that have never been here before it is a really straight forward experience and they will explain it. This restaurant isn't cheep and making reservations is highly suggested. However, I came in on a Friday for lunch with my parents and we were able to be seated right away. Before I start talking about the meat...this is all of the good. We did the full experience with the salad bar. The wine list isn't very impressive reminds me of a list you'd see on a golf course bar. The scotch list was a touch more impressive but the pour was what really impressed me. Received a double of Macallan 12 for a very reasonable price. The tres leche cake we ordered was AMAZING. Ok. Now for the meat. It was yummy. It wasn't extra ordinary but it was worth it. The overall experience was ok. A major pet peeve was seeing them remove the white table cloth off a nearby table and setting it back up again.  The price was decent for the atmosphere. It was around $50 per person at lunch and that was with alcohol and dessert. For sure give this place a try during lunch if you're hesitant because it is cheaper but the quality is still the same. Never felt like I was looking for a server and they really anticipated what we needed even though the restaurant was full.",4.0
1522,"During the holiday time, we wanted to try something nice like a fancy restaurant that we couldn't visit during the pandemic time. We saw Fogo de Chao is available for delivery so we decided to give it a try since we wanted to support restaurants that are most impacted by limited indoor dinning. I wasn't sure what to expect since they are a buffet style high end Brazilian steak restaurant which is not suitable for takeouts. On the DoorDash menu, they now provide marinated meat that is ordered by pound for you to cook at home. Otherwise, you can order a meal set that comes in one or two pieces of meat and 2 sides. The price is very reasonable, $20 for one meat and $24 for two. We both decided to get 2 meat meal set since we wanted to sample different meats. The delivery came very quickly and it's well packaged. Each combination platter is in a box and meats are wrapped in foil to keep the meat warm. When we opened the meats, it's still warm and ready to eat. I was impressed by how good they preserved the meat in its delicious state even for Togo orders. For the 4 different types of meat, we loved the lamb, steak wrapped with bacon, and the bottom sirloin. However the top sirloin was quite dry despite we asked for medium rare. With the delivery and meat wrapped in foil, the meat could be cooked more than medium rare. We really enjoyed their well seasoned well flavored and wood fired steak. Their generous portion of asparagus was also very delicious. We had a wonderful dinner even at home because the food was absolutely delicious. It's smart of them to offer smaller combination plates and continue to allow customers to enjoy their wonderful steaks.",0.0
1523,"Are you a meat lover? Are you a steak enthusiast? Are you ready to eat a month worth of meat in one meal? If your answers are YES to above questions, then keep reading because this place is specially designed for you! Fogo de Chao Brazilian Steakhouse is a franchise that focuses on providing high quality steak  in traditional Brazilian style and creating a unique dinning experience. It is high-end all you can eat restaurant. Once you sit down, you can start eating until your stomach is past its limitation. They offer the top of line salad bar with freshest produces. Some of my personal favorites are their seasoned shiitake mushrooms, white bamboo shoots, jumbo asparagus, and many more. Wide variety of salad selection, fresh produce, and cheese can fill you up without other items. I understand you want to eat as much meat as possible when you are at Fogo de Chao because you are paying big bucks for it. However, I recommend to take a moment and try some of their salad bar because it will help you balance out the meat and have a more balanced diet. Other than the salad bar, the main attraction of this restaurant is served right to your table. All their steak/meat is prepared in traditional Brazilian style on a skewer over fire. Therefore, all types of meat is brought to you by their skilled server right to your table. You have the option to pick and choose what kind of meat you like. Some of my personal favorites are FILET MIGNON, RIB EYE, BOTTOM SIRLOIN, AND PICANHA (PRIME TOP SIRLOIN). Their beef is definitely top quality. However, due to the way it's prepared, it may be overcooked if the server is not paying attention to your request. Personally, I like my steak medium rare if it's high quality steak. I sometime received medium well which was not the most ideal for me. However, each serving is very small so you can easily wait for the next batch and ask for the cut again. I also really enjoyed their PORK SAUSAGE and FILET MIGNON WRAPPED WITH BACON. Their pork sausage was juicy and flavorful. Excellent way to try things other than steak. I used to like their LAMB CHOPS because the flavorful seasoning. I tried it at this location and was really disappointed. The lamb wasn't seasoned like I remembered and really had strong lamb taste to it. It was just not as good as other items. When you come here, it's for a large all-you-can-eat meal, as well as having a good time with your party. I thoroughly enjoyed my dining experience here; however, I was slightly disappointed with some portions. This is such a special dining experience that I will come back again.",4.0
1524,"First time at the San Diego Location and probably our last. We had a reservation for 6 pm, and did not get sat until around 6:30. Once we were seated, it took a long time to just get waters to our table. We ordered cocktails and had to remind servers about it twice. Tables are very very close together so it is very difficult to walk around the restaurant which is why I feel like we had lack of service. We were sat in the back corner and barely any meats made it to us- we had to keep requesting specific kinds and even had to ask for one 3 different times before it came to us.We reserved for a special occasion because it was my fiancé's birthday and we are from out of town. Unfortunately, they did not give us that experience whereas other tables surrounding us had birthday and anniversary desserts. They did not even ask if we were celebrating anything before seating us to check. We didn't want to even bother asking because at this point our parking was about to go over the limit, since everything was taking forever. Very unfortunate.Don't expect fast service at this location from start to finish.",4.0
1525,"Joseph, your satisfaction is of the utmost importance to us, and we are disheartened to read of your disappointment. We aim to deliver amazing experiences each time and hope for a chance to make this right with you, so please reach out with your phone number and availability in an email to feedback@fogo.com. Thank you. ",5.0
1526,Excellent food.  Super busy Saturday night.  Lupe was a great waiter despite how busy they were.  He was on the move constantly.  All the meats were great.  Try the caramelized  white cheddar with honey and the grilled pineapple.  Everything was awesome.  Definitely worth the wait.  Make reservations and get there early.,4.0
1527,Had the most amazing lunch. Well worth the meat sweats later! I cannot wait for the next time I can come back,1.0
1528,"Ava was by far my absolute favorite server to date. I normally never do a review, yet, I feel absolutely compelled to commend her for her outstanding service.",5.0
1529,"We had amazing service!  All the staff made the experience worth wile!  Big thank you to our servers Freddy and Kelly for their attentive, polite and fun service.  They took amazing care of our 3 year old, keeping him happy, entertained and loved.  We will undoubtedly be back again.  Food was delicious and it never stopped coming to the table.  Highly recommend if you're in SD to visit this Fogo De Chao.",5.0
1530,This is my go to for Brazilian food!!!!  Always up for this great food!  I know its a chain but I just can't get enough of this place.  The cost is worth the food!!!,5.0
1531,Maybe it was early dinner but the quality of food wasn't the greatest today. I feel like the service  has gone downhill. One server actually had a pink eye and was serving us water . Kinda look like he got beat up.  Looked like the workers or servers coming from a gangsta movie.,5.0
1532,"Please know that positive experiences are everything to us, and clearly, we missed the mark. We'd like to discuss things further with you in hopes of earning your complete five-stars. Please reach out to us at feedback@fogo.com with your contact information and availability. Thank you. ",5.0
1533,"Nice to see folks open and serving customers. Experience was wonderful during these Covidien times.The best part of our evening was our server, Bria.Top notch service with a wonderful eyes smile, and a great laugh!Will be back soon.",3.0
1534,"I've been to my fair share of AYCE Brazillian steakhouses and this one pretty average. The cold cuts area was better than average, but I come to a steakhouse for steak. The cuts of meat were good, but overly salty.It was a busy night when I went, so one would think they would have more meat coming out of the kitchen. But, the meat was slow to come out. And the beef to other meat ratio was a little disappointing. So overall this place was just okay.",5.0
1535,"Hello Natalia,Thank you for your comments regarding your dining experience at our San Diego location. We are sorry to hear your experience fell short of our brand standards. If you could please send us a direct message with a good phone number and email, someone from our leadership team will be in touch shortly.Thank you and warm regards,Fogo Guest Relations ",3.0
1536,"Love this place, the food, and the service! Everything was great! The atmosphere is nice and the place is very clean. The servers were fun and friendly the entire time.",4.0
1537,"Thanks for the Fogo love, Joanna! We are pleased to hear that you enjoyed everything and we would love to welcome you back soon! ",0.0
1538,"It was a busy Valentine's Day, however it was not the fine dining experience I envisioned. The wait was over 30 mins with reservations set. The food was decent, the cheese bread and garlic steak was the best part of the meal. Our server stated their was a love package for $97 total but it turned out to be for each person, to top it off she was inattentive the whole time. When it came to the check It took 3 tries for them to get the charges right. Maybe if it wasnt for the holiday it would have been better.",4.0
1539,"We'd like to discuss your experience in detail, Kaylenn, as we always want our guests to leave satisfied with their visits, especially during a special celebration. To help us reach you, please send your phone number and a note on your availability in an email to feedback@fogo.com. Thank you. ",5.0
1540,"This was such a fabulous experience especially with Michael Di Julio. He was so kind, genuinely generous and thoughtful! The food and service were impeccable! Will definitely be back!",2.0
1541,Went here last week and had a good time. The food was very good and our servers Matin and Ava were on top of it all. The salad bar also had good option's.,5.0
1542,"The buffet was awesome. Fruits were ripe and sweet. Even the veggies were fresh. Didn't take long for the meats to arrive. The quality of the meats was as expected. Juicy and firm. Never tough. The two stars? Guys, if you would be doing a Veterans day offer for our military, please please please educate your staff on exactly what and how your Veterans Day promo works. And, this last part took your best intentions (in honoring our Vets)  to the trash and as nothing but a publicity gimmick. None of the staff said ""thank you for your service"" How sad is that?!",5.0
1543,"We are sorry for not meeting your expectations, as we always want to ensure we are impressing our guests with our quality meals and amazing service. To make sure your concerns are completely addressed, kindly send your phone number and availability to feedback@fogo.com. Thank you. ",2.0
1544,"I tried their online delivery service for Christmas Eve.  The food was supposed to arrive at 7:30pm.  They use a third party for their food deliveries which was Postmates.  Now, the food arrived 40mins late! Yes, 40! And this was for Christmas Eve. So, dinner plans for a family of 3 were ruined on Christmas Eve.  I had been prepping our table since before 7pm. Yes, tapered candles, charger plates, more than two utensils, more than one plate, flowers in vases on the table.  We were ready around 7:30 excited for the food to arrive. 7:40 no food. 7:50 still no food. And I called Fogo and spoke with a lady who tracked the driver's location. Apparently the driver made several stop overs like he was trying to multi-task in delivering food! The lady was apologetic, and blamed it on delivery. She apologized, but that's about it.  Fogo did not make any effort whatsoever in terms of giving good customer service and customer satisfaction.  I gave my phone number to that lady who said she would get back to me.  She never did.  I emailed Fogo with my online order number and the issue I experienced, no response to that email.  The lady gave me Postmates' phone number and asked me to call at the same time she was filing a report.  Guess what? That number she gave was for merchants only so of course they didn't talk to me. If this was any other restaurant, I wouldn't expect much.  If this wasn't Christmas Eve, I would be able to shrug it off, and maybe eat a little snack since the food was late.  But this was Fogo.  Wouldn't you expect more from them because the name Fogo is quality food and quality service? Lastly, the food arrived and I was still on the phone with her.  I  said the driver just arrived and we are soooo hungry! She said, ""Awww!""",1.0
1545,The meat quality is not the best. The manager & 1 waiter tried to be attentive.All other staff was inconsistent.It took over 45minutes to get 3 diffrent meats becuz it was requested.Limited selection on salad buffet. Was disappointed.will not return.,1.0
1546,"We apologize for the delay with your cuts, Cynthia, as we always want to serve you in a prompt manner. We welcome you to send your phone number and availability to feedback@fogo.com, so we can work towards regaining your support. Thank you. ",4.0
1547,"Do you love meat?? Then this place is really for you!  Hand carved meat that comes right to your table - meats ranging from beef, chicken, steak, lamb, pork, all the proteins. I came here during restaurant week for my friends birthday and had a great experience. Albeit this place being quite pricey ($40 during restaurant week, $60 usually), it really was worth it to try it out. My friend made a reservation for about 10 people and when we got there, we were seated immediately and were welcomed by a waiter. He got our drink orders, brought out their amazing cheese bread, and we were able to all get separate tabs for our meal. He told us how it worked since we never came before. Pretty much you have circle card, one side is green for more meat, the other side is red for I'm full, don't serve me anymore. So if you want the meat to keep coming, keep it on green! There was a *salad* bar where we could visit as many times as we wanted. The salad bar had cold cuts, prosciutto, fruit, cheeses, salmon, rice, all the good stuff. I didn't eat much of the salad bar food because I wanted to save my stomach for the meat. People would walk around with a knife and a huge hunk of meat and come to you to ask if you wanted some - if yes, then you would tell them the wellness of your meat (well done, medium, rare), then you take your tongs and take the meat when the worker carved it for you. I got to try top sirloin, bottom sirloin, garlic sirloin, lamb, etc. Some steaks were a bit salty, but others were super tender, fatty, and bursting with flavor. My personal favorite was the garlic sirloin - it was a huge cube of meat, marinated in a bunch of garlic. Super tender and had the best flavor - I seriously dream about that steak. While eating, they brought out garlic mashed potatoes, polenta fries, and caramelized bananas. The caramelized bananas may not look appetizing but they were amazing, and they actually complimented the meat so well! I would most definitely recommend. I ate a whole plate full of them. We also ended up getting dessert (thanks to restaurant week). The menu included chocolate mousse cake, key lime pie, of cheesecake mix I got the chocolate cake - it was a super thin slice, but it tasted pretty good and I didn't need too much after that huge dinner. The cheesecake was also a thin slice, but they gave you a huge chunk of you ordered the key lime pie. Overall, this place was great! Amazing food (seriously so amazing), great service, and a nice ambience - the only thing is that it is quite pricey (for a college student, like me). But it really was worth trying and hopefully, one day, I get to return... I might have to wait for the next restaurant week to come back. But it will be worth the wait, I'm sure.",5.0
1548,I will rated 5 stars even if my appointment was at 9 o'clock I got seated at 10 o'clock one hour waiting but it's worth it to try out but I think this will be last time to go there,2.0
1549,"To be completely honest.... I'm not impressed. I've been to a Brazilian steak house before back at home and it blew me away so I decided to give this place a try since it was slightly cheaper.... but I can see why. Everything at the salad bar was eh ok. They didn't have much selection and everything that was out seemed kinda old or not as fresh. The salad/spinach that was out was all wilted and dry looking and there were a couple of other things that looks mushy/ slimy.The meat was probably the most disappointing part since that's what people come here for. It was all dry except for their house special sirloin (not sure if that's what it's called) but the only appetizing thing served. All the other meats were just either too dry or just too hard to even bite into. Very upsetting since the meal in total was almost $130. I really expected more but this place did not deliver. However, they were nice enough to offer complimentary dessert since it was our anniversary. But honestly the desert was the best part of this very expensive meal.",5.0
1550,Hello Christina B.Thank you for sharing your comments regarding your recent dining experience with us.  We're sorry that we were unable to deliver the level of service and food quality that our guests expect us to deliver.Please direct message me with your phone number and email so we can address your concerns.Thank you.Fogo Guest Services ,4.0
